,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
569773,140.43973826901689,1.097812513868705,0.3713559265696186,1.0,0.0,0.0,1.0,1.0
493299,11.776173738605673,1.0236297850576677,1.031438050869049,1.0,1.0,0.0,1.0,0.0
984219,2.9476421872472445,0.1196264474950423,11.178439542012471,1.0,0.0,1.0,0.0,0.0
725531,3.3164355208196725,0.3944080420896912,0.6660146764004213,1.0,0.0,0.0,0.0,0.0
327110,374.5351163664209,1.1331467331185712,0.906828639823767,1.0,0.0,0.0,0.0,0.0
832863,16.729409854602306,1.2480330508772726,1.6265331931014568,1.0,0.0,0.0,1.0,0.0
50145,1.6849166955649575,0.4954042535109417,1.4774764348168954,0.0,1.0,0.0,1.0,0.0
687217,7.931129251814414,0.3281557208799117,4.367258840102304,1.0,1.0,0.0,0.0,0.0
909927,20.316377132913768,0.4052652531187737,2.1807848695056347,1.0,1.0,0.0,0.0,0.0
750201,8.545365934082394,1.8907602322536887,2.5451109999332115,1.0,0.0,0.0,0.0,0.0
345629,9.13159907503669,1.2002165598547514,0.2306056734670327,1.0,1.0,0.0,0.0,0.0
399815,0.451233908386615,0.1039271566698426,3.058038681810198,0.0,0.0,0.0,1.0,0.0
958054,37.812983106812,6.650086449212403,0.3534387224974818,1.0,0.0,0.0,1.0,0.0
396002,45.71363905311696,0.4260197517157182,2.2426160099759582,1.0,0.0,1.0,0.0,0.0
117553,2.993327451368664,0.859929716468511,0.7363893970690102,1.0,0.0,0.0,0.0,0.0
22621,8.742201295910954,10.7955057827244,0.3779350010201174,1.0,0.0,1.0,1.0,0.0
642678,18.009918308169425,0.4530539116456044,38.351545083740056,1.0,0.0,0.0,1.0,1.0
793770,0.8969664179524134,27.4245632721852,4.654113301659967,0.0,0.0,0.0,0.0,1.0
680607,576.2998405713022,0.1372026412462485,1.293546300209539,1.0,1.0,1.0,1.0,0.0
515880,10.667255229200368,1.1493818488018304,1.0950192934198066,1.0,0.0,0.0,0.0,0.0
178291,5.682638537615103,0.4626748653864611,1.0105801011508302,1.0,1.0,0.0,1.0,0.0
148018,11.239209647445016,3.315007692480209,0.5436745180844661,1.0,1.0,1.0,0.0,0.0
492487,26.73278403610717,10.07623286134156,5.028810371490403,1.0,0.0,0.0,0.0,0.0
374586,52.922228151902246,2.936428453277621,2.5442681503609306,1.0,1.0,0.0,1.0,0.0
107629,3.061161927175546,0.8648172604237009,2.712292493564221,1.0,1.0,0.0,0.0,0.0
33893,18.52043020505483,0.1507822303052062,11.278210058339909,1.0,1.0,0.0,1.0,1.0
384986,0.5135603780988972,0.8973650206595348,0.7002515313506729,0.0,0.0,0.0,1.0,0.0
876266,19.24350946782453,4.584214793779107,1.1414068925513512,1.0,0.0,0.0,1.0,0.0
500129,2.392376265180626,0.1488832535815141,1.2340122779753933,1.0,0.0,0.0,1.0,0.0
854689,1.5352953937665403,7.269587135300713,0.4609670498202468,0.0,0.0,0.0,1.0,0.0
282200,27.703709239586622,1.2860750334068245,4.678497975956042,1.0,0.0,0.0,1.0,1.0
755309,1.8137058501313263,7.528589211714211,4.634958649182756,0.0,1.0,0.0,1.0,1.0
522832,12.912760870396632,0.3114684899980801,1.0954592818760929,1.0,1.0,0.0,1.0,0.0
439287,84.48606649230221,1.9543162907191245,2.524281913449064,1.0,0.0,0.0,1.0,0.0
706358,57.176458824279685,0.0368160709506976,0.1129193082057559,1.0,1.0,0.0,1.0,0.0
758664,7.166660530040906,8.944139933504095,1.3348555813819236,1.0,1.0,1.0,1.0,0.0
721496,8.966715122815561,1.5923132239105635,3.074464431380686,1.0,0.0,0.0,1.0,0.0
904175,15.889046586921516,0.2667511798569163,0.9244548049232688,1.0,1.0,0.0,1.0,0.0
582997,0.3919289291539234,8.63152333583798,1.8907128269456837,0.0,0.0,0.0,1.0,0.0
294878,7.381328487232818,0.5873450971330362,0.4859025260186177,1.0,0.0,0.0,0.0,0.0
969958,1.133378922330405,0.271200958992889,0.2981549660062491,0.0,0.0,0.0,0.0,0.0
716895,4.528456203454426,7.255714595394093,0.491181591901187,1.0,0.0,0.0,1.0,0.0
823711,72.92097917382041,0.3409795837737613,1.8643370800217227,1.0,0.0,0.0,0.0,0.0
810637,1.5301041335568737,0.0438949476212464,0.1271419849453426,0.0,1.0,0.0,0.0,0.0
708121,1.85944374160322,2.9949623811092603,0.3018087824805729,0.0,0.0,0.0,0.0,0.0
663971,7.309019609525852,3.721588466994346,1.5173966844639537,1.0,0.0,0.0,1.0,0.0
461880,2.0524486559630413,6.834491122018597,0.4955949583478376,1.0,0.0,0.0,0.0,0.0
189571,1.1028216369883626,5.905451350047729,4.490884917446626,0.0,1.0,0.0,0.0,0.0
952037,4.057743894213182,0.2046519793406638,1.3841723752512565,1.0,1.0,0.0,0.0,0.0
32216,31.4515505723441,0.9247119735073446,0.4529534094459582,1.0,0.0,0.0,1.0,0.0
303769,1.700854105384252,0.3309313754307672,0.9257564162518048,0.0,0.0,0.0,1.0,0.0
438463,4.713589130045572,0.0610567491677304,0.555810266223556,1.0,1.0,0.0,0.0,0.0
172160,9.93519255683196,0.1144674372192066,1.5200608856946038,1.0,0.0,0.0,0.0,0.0
496251,12.93571477191702,0.0923893579675163,1.1124674035372142,1.0,0.0,0.0,1.0,0.0
581226,0.0855995368374623,3.4617711311097,0.5823593823188599,0.0,0.0,0.0,0.0,0.0
14114,55.55687300541575,1.1120634012625168,1.6520266610215597,1.0,0.0,0.0,1.0,0.0
709159,14.593411293529364,0.4247853279039457,4.771393273165776,1.0,0.0,0.0,1.0,1.0
349522,67.97589654129065,0.3146438293018315,1.783431084793783,1.0,1.0,0.0,1.0,0.0
800869,31.480500995990344,5.2389391514331685,1.2318784074125912,1.0,0.0,0.0,0.0,0.0
164167,2.7137159720013577,0.2822409266112758,0.5310231785466348,1.0,0.0,0.0,0.0,0.0
359153,19.28594607518387,0.2188916448292216,0.6109862823182465,1.0,1.0,0.0,1.0,0.0
866977,81.4438454333403,76.3663489708607,3.9839888479004126,1.0,0.0,0.0,1.0,1.0
955271,0.2859040458536113,1.1016817256934093,0.0797495720099048,0.0,0.0,0.0,0.0,0.0
700304,7.631173995957305,1.1158920747696806,3.735945329012337,1.0,0.0,0.0,1.0,0.0
960478,3.378172748667955,0.4771001488334179,1.4212269852294448,1.0,0.0,0.0,1.0,0.0
741586,9.289171889209223,0.1029280962335656,0.8452916225449861,1.0,0.0,0.0,1.0,0.0
652837,16.137701540283373,1.089153224027637,6.649263126920445,1.0,0.0,0.0,1.0,1.0
923525,37.49298015546048,0.0927178675897015,0.2034416346266423,1.0,0.0,0.0,1.0,0.0
365325,19.560299468137607,1.2893116361362411,3.4546874094773976,1.0,0.0,0.0,1.0,0.0
14251,168.43090045026088,7.02841684439513,0.6804801192897414,1.0,0.0,0.0,1.0,1.0
981075,3.023770807930051,2.1129049569687908,2.792914763425276,1.0,0.0,0.0,0.0,0.0
251748,6.978206572206325,1.7739654640272955,5.735692580897377,1.0,0.0,0.0,1.0,1.0
611463,3.991672774942507,6.492620805931147,0.8183894874998168,1.0,0.0,0.0,0.0,0.0
37889,14.55757567163171,9.890429156238577,1.2877702561736415,1.0,0.0,0.0,1.0,0.0
730316,3.195232305419343,1.0181630954013556,0.0766402663947762,1.0,1.0,0.0,1.0,0.0
195620,0.488074788766559,0.2708041310509785,0.2208467773286774,0.0,0.0,0.0,0.0,0.0
663828,2.3746382695637656,1.11905259084988,1.0028106478566363,1.0,0.0,0.0,0.0,0.0
110111,7.801960708978361,0.8155761213174088,1.4061396208196084,1.0,1.0,0.0,1.0,0.0
525551,50.08744127082584,0.8342413588640818,0.4757223115513881,1.0,0.0,0.0,1.0,0.0
81685,3.756245850507429,0.143709633781426,0.3445486274698692,1.0,0.0,0.0,1.0,0.0
654615,79.65505238106827,2.180445171791368,0.2728196045611754,1.0,0.0,0.0,0.0,0.0
192119,15.069650735801368,1.0398719812107224,4.717260453683379,1.0,0.0,0.0,1.0,1.0
750013,6.747684170246862,0.4247190425420194,1.8353634383564188,1.0,0.0,0.0,0.0,0.0
772100,35.4040709299638,1.780530699051038,0.1085693521871384,1.0,0.0,0.0,0.0,0.0
153272,46.76021786144822,1.910562476449521,0.6110024789592197,1.0,0.0,0.0,1.0,0.0
801342,49.76519176775351,4.745089049611871,0.6738284745187437,1.0,0.0,0.0,1.0,0.0
213669,3.303830980323524,6.321547969517612,2.302195132448142,1.0,0.0,0.0,0.0,0.0
380600,107.39719647019017,0.7326875496170212,0.5737494792014596,1.0,0.0,0.0,0.0,0.0
277163,0.9546607764098328,3.62270682430699,0.8899308934160551,0.0,0.0,1.0,1.0,0.0
64322,34.69476193947524,1.9311216684439647,0.8767500089156949,1.0,1.0,0.0,1.0,0.0
500251,18.2688069616452,0.1176968842063815,0.3925418674712935,1.0,0.0,0.0,1.0,0.0
988657,115.1695557597479,41.78537753269399,0.0853809353949456,1.0,0.0,0.0,1.0,1.0
252883,18.521365397610147,6.320624587326891,1.1883479507225116,1.0,0.0,0.0,0.0,0.0
872450,25.77575265962441,0.1135486890819022,4.226683495494865,1.0,1.0,0.0,0.0,0.0
124961,34.354499768186926,0.7363829113104883,0.3686570311562074,1.0,1.0,0.0,1.0,0.0
187746,16.780425457447457,2.5386920299983418,0.5666930966747248,1.0,0.0,0.0,0.0,0.0
632956,4.7694146032381,0.1192403591619965,0.3834571591241109,1.0,1.0,0.0,1.0,0.0
712321,1.2957725363299777,1.275898739069042,2.5672591405152048,0.0,0.0,0.0,0.0,0.0
426501,5.146250723338656,0.5762167309364605,0.9307540484727628,1.0,1.0,0.0,0.0,0.0
346826,24.21619017788421,0.2183606796017387,1.4089523389793857,1.0,0.0,0.0,0.0,0.0
938869,5.648860097893573,0.2073886419881341,0.3698534053380442,1.0,0.0,0.0,0.0,0.0
922576,3.2282944879693725,0.5522831357675259,0.253307064721016,1.0,1.0,0.0,0.0,0.0
88249,4.798004769203941,0.1500343132336122,10.398344071619237,1.0,0.0,0.0,1.0,1.0
542490,3.827430521234906,1.2724361884562254,7.569405862005565,1.0,0.0,1.0,0.0,0.0
170915,42.95066323448289,2.476028955451184,0.2228118052677828,1.0,0.0,0.0,1.0,0.0
836442,6.76096691270009,0.3328657161289248,5.643574295698638,1.0,0.0,0.0,1.0,1.0
896423,0.6147140295071875,11.183223800270124,1.1995693409129846,0.0,0.0,0.0,0.0,0.0
437598,16.651717875480976,0.7310600552808713,1.9474235557610744,1.0,0.0,0.0,1.0,0.0
122290,17.964271550693937,5.051908670548103,3.287187746704977,1.0,0.0,0.0,0.0,0.0
825733,7.337176289048552,2.067214981739809,0.3749555107951343,1.0,1.0,0.0,1.0,0.0
454041,5.196012740208046,0.0874093989948809,0.5911754166721565,1.0,0.0,1.0,1.0,0.0
8400,9.912385560430552,35.26581208236044,1.7013766427571448,1.0,0.0,0.0,1.0,0.0
531469,8.706583736904834,88.61806497985407,1.8583654547992667,1.0,0.0,0.0,0.0,0.0
88726,8.711168320358132,8.113679316664687,0.9234159890336704,1.0,1.0,0.0,0.0,0.0
239003,45.2334752201877,1.0393042167924194,5.75138631563245,1.0,1.0,0.0,1.0,1.0
142512,26.2284756040344,0.4053012754948898,0.4801885701569963,1.0,0.0,0.0,1.0,0.0
473749,1.4479850026791412,0.7755941697850122,1.0297912202328412,0.0,0.0,0.0,0.0,0.0
22629,39.38225034532458,1.6426333625856366,1.4046457268523034,1.0,0.0,0.0,1.0,0.0
894939,1.9345790439004729,1.4834618216160231,4.913051609241316,1.0,0.0,0.0,1.0,1.0
661247,14.109279684109993,0.0511547961941718,0.711131373847347,1.0,0.0,0.0,0.0,0.0
850381,26.57692593727697,1.694684329513773,0.3565695298208584,1.0,1.0,0.0,1.0,0.0
830684,42.60416082263109,0.1355133772719739,0.5533589980947339,1.0,1.0,0.0,1.0,0.0
124573,1.592156717621492,3.929186944664236,0.2447065339112788,0.0,0.0,0.0,1.0,0.0
699870,3.548019355748322,0.1617334249689578,1.495468057936443,1.0,0.0,1.0,1.0,0.0
567371,8.42014445572732,11.22771496709662,0.5260958331476977,1.0,0.0,0.0,1.0,0.0
274859,7.311866942756251,2.453814368615565,1.838841419796018,1.0,0.0,0.0,1.0,0.0
4942,3.612107285218164,0.4347752423240865,0.4425812488841203,1.0,1.0,0.0,0.0,0.0
187671,9.156870872281038,1.9509324072986876,0.9662508948190264,1.0,0.0,0.0,1.0,0.0
1945,10.936590249117494,0.9417986336179092,27.939333411163524,1.0,0.0,0.0,1.0,1.0
115310,8.065459663092225,0.1319864225148261,0.0884744752541201,1.0,1.0,0.0,0.0,0.0
413818,12.576005555851925,0.4741032375335499,4.246541006860603,1.0,1.0,0.0,1.0,1.0
535904,8.489949597999011,0.0949682917378,1.7125590066126497,1.0,0.0,0.0,1.0,0.0
221014,62.25229643246803,3.546228639645152,0.4739069137419491,1.0,0.0,0.0,1.0,0.0
704523,12.821739265830804,0.1670390070136536,1.9480500704378256,1.0,0.0,0.0,0.0,0.0
183779,3.797298958263302,0.0599742931418807,8.346676918701807,1.0,0.0,0.0,0.0,0.0
748737,43.26033509964461,1.4855818663503222,2.216980508180187,1.0,0.0,0.0,1.0,0.0
434363,2.6510687831484563,0.4116160358226964,0.5619876190586692,1.0,1.0,0.0,1.0,0.0
798164,12.1107008425701,3.178964571295227,0.1460490897632757,1.0,0.0,0.0,1.0,0.0
163324,5.066735130712518,0.2804313539115977,5.483909632391057,1.0,0.0,0.0,0.0,0.0
947937,2.265073211483893,13.352961126869843,0.4491183244873503,1.0,1.0,0.0,1.0,0.0
282852,20.01638145827675,2.3049335469363568,0.2096972256880233,1.0,1.0,0.0,1.0,0.0
735508,8.749326308884452,2.472643260293487,0.7882106896628064,1.0,1.0,0.0,1.0,0.0
922958,3.658127890769311,10.89073282573299,2.6489730732778565,1.0,1.0,0.0,1.0,0.0
937167,1.7451092170990947,1.2794144578489104,0.6904974402347795,0.0,0.0,0.0,1.0,0.0
507063,37.13937865820942,1.651853156078549,4.491104351113852,1.0,0.0,0.0,0.0,0.0
414685,33.46415245377239,0.4089456070577378,0.2362504658147736,1.0,1.0,0.0,1.0,0.0
990914,35.95098544938517,2.251171947086731,0.3950311920863759,1.0,0.0,0.0,1.0,0.0
282422,10.342424737666889,0.6202974540047937,5.715388598020017,1.0,1.0,0.0,1.0,1.0
887872,1.6977629696999186,0.5178819255440429,5.258553455525764,0.0,0.0,0.0,1.0,1.0
272548,65.45615243006229,0.6824277834122077,5.954083150089921,1.0,1.0,0.0,1.0,1.0
854715,25.412837904103736,2.465473165121785,0.2945037120980751,1.0,1.0,0.0,1.0,0.0
941648,17.685771520368064,0.5381132860019283,0.4643439348175226,1.0,0.0,0.0,0.0,0.0
667760,6.820191306483206,2.6861441006966413,4.018737838290697,1.0,0.0,0.0,1.0,1.0
316527,25.60019551291895,0.0499585399209284,0.2100689693102091,1.0,0.0,0.0,1.0,0.0
68018,3.0154805216031004,3.836217931761441,3.609473025059579,1.0,0.0,0.0,1.0,0.0
687294,10.6696679610167,1.0360279844095188,0.7686933799132163,1.0,1.0,0.0,0.0,0.0
275344,1.923489487120814,30.697346680678965,0.4301653301106082,1.0,0.0,0.0,1.0,0.0
643407,7.901308028527363,6.334661123313095,1.8483673368269895,1.0,1.0,0.0,1.0,0.0
396783,3.2656556608282514,29.26853287566269,1.4110156103426257,1.0,1.0,1.0,1.0,0.0
404118,1.2198234920804167,3.0533208029368004,2.5330575514249154,0.0,1.0,0.0,1.0,0.0
210478,1.6085862259055888,13.375563166766115,0.8048238884781093,0.0,0.0,0.0,0.0,0.0
801061,18.39215968784237,7.755845931836309,1.3209410790304537,1.0,0.0,0.0,1.0,0.0
252933,16.924164981680036,2.244834712768519,17.06300121946133,1.0,0.0,0.0,1.0,1.0
482934,86.71933589220478,6.091333644505878,0.6370224271932013,1.0,0.0,0.0,1.0,0.0
235341,72.11774298664176,3.8125182614652617,0.7816258452932466,1.0,0.0,0.0,1.0,0.0
98507,9.367070949893424,1.0248337720722245,0.7189251912072557,1.0,0.0,0.0,1.0,0.0
660375,3.895719524148293,2.358028546938896,1.4951369877808611,1.0,0.0,0.0,0.0,0.0
769456,96.4321346897886,0.0472548577011944,0.1943183246503869,1.0,0.0,0.0,0.0,0.0
740585,10.822939233508205,0.2448621217945313,0.431929676815746,1.0,0.0,0.0,1.0,0.0
146756,4.740624239201663,70.52664066654036,0.251551531576012,1.0,0.0,0.0,0.0,0.0
335542,38.3260831144334,1.7100262145559244,0.6818630043833235,1.0,1.0,0.0,0.0,0.0
447656,8.417653769350004,2.1173605716772164,3.2269938244516325,1.0,1.0,0.0,1.0,0.0
204741,117.7668214255166,18.730623636816187,0.4054193341612717,1.0,0.0,1.0,1.0,0.0
808118,19.957306805044087,1.0011561613804374,4.376501818371477,1.0,1.0,0.0,0.0,0.0
703630,8.077518517779344,0.3273357432156236,1.9484554671740344,1.0,0.0,0.0,1.0,0.0
413328,34.49208530877773,0.1027938434954155,3.9210149438763455,1.0,0.0,0.0,1.0,0.0
388220,3.5311745114236897,0.2910702332605564,0.910791776120521,1.0,0.0,0.0,1.0,0.0
393388,6.741038761419564,0.2544837432012395,0.2116929233342122,1.0,0.0,1.0,0.0,0.0
103486,34.86081270627557,1.9278987768659996,2.2459315475238326,1.0,1.0,0.0,1.0,0.0
976483,15.488650861247583,3.139183241954759,0.1864653407240743,1.0,0.0,1.0,0.0,0.0
529084,18.60871353164853,5.741182298781946,0.1915674343593278,1.0,1.0,0.0,1.0,0.0
206818,4.04946215828353,3.127499305217346,1.1560172746621018,1.0,0.0,0.0,1.0,0.0
111832,46.517623206956415,7.443173638206669,0.8396991822224902,1.0,0.0,0.0,0.0,0.0
763142,17.516489009812574,0.0726626145918293,0.4203015760553312,1.0,1.0,0.0,1.0,0.0
262219,10.609953845820248,0.6654031089908743,1.0784553226955198,1.0,0.0,0.0,0.0,0.0
142634,2.5215369079825454,15.629107404172968,0.1673598949425809,1.0,0.0,0.0,1.0,0.0
513950,49.974275398733226,2.8738940366349515,0.5150217362933814,1.0,0.0,1.0,0.0,0.0
325050,14.626208571402842,9.189576737049824,0.2518769450798502,1.0,1.0,0.0,1.0,0.0
305664,4.997025720368041,3.054917688143906,0.2399656813334031,1.0,0.0,0.0,0.0,0.0
716133,73.01813652591096,0.3940204731994575,0.1465941372841685,1.0,0.0,0.0,1.0,0.0
188748,23.13159065397402,0.052237581634045,0.1340974463344117,1.0,1.0,0.0,1.0,0.0
188744,0.3752339146792474,0.3441569378843109,5.409197117641118,0.0,1.0,0.0,0.0,0.0
319352,6.54372087265353,1.6705183555149523,0.8054861691849088,1.0,1.0,0.0,0.0,0.0
987481,10.611456318767257,0.4895365033683559,0.1052524619786252,1.0,0.0,0.0,1.0,0.0
576940,327.5875764714288,18.951783682501475,4.63598768636508,1.0,0.0,0.0,0.0,1.0
376604,0.7902987306434658,135.10208306894168,4.168363721851154,0.0,1.0,0.0,0.0,1.0
286486,1.393587628066021,1.0526324592567773,3.2296597273145675,0.0,1.0,0.0,1.0,0.0
330674,10.425569138680498,8.86305588533317,0.3103442101608691,1.0,1.0,0.0,1.0,0.0
454659,38.64269876052065,0.0056718248783316,0.9384381624709152,1.0,1.0,0.0,1.0,0.0
210782,31.9132604347119,0.0857775761554208,0.3150290637642353,1.0,0.0,0.0,1.0,0.0
475757,34.99788268562014,0.294416823344193,0.5630512541813257,1.0,0.0,0.0,1.0,0.0
769308,0.5535830950907599,15.926779812234937,0.8012607318466094,0.0,0.0,1.0,0.0,0.0
975587,10.94283715782394,2.78730915633952,0.7789808217702177,1.0,1.0,0.0,1.0,0.0
769539,41.13494476113291,12.140592642383758,0.9886023642617816,1.0,0.0,0.0,1.0,0.0
767372,16.94875248656885,0.5845553232325319,0.1603971831533944,1.0,1.0,0.0,1.0,0.0
37015,5.400103606268741,0.8154586346935266,0.3417294179018149,1.0,1.0,0.0,1.0,0.0
815649,24.788898413713056,11.925890840946936,1.0405779895034215,1.0,0.0,0.0,0.0,0.0
65421,6.688361490325082,0.792764688083868,5.073620383757349,1.0,0.0,1.0,1.0,0.0
878310,36.3264620442761,0.1331494570638094,0.5295063393727508,1.0,0.0,0.0,1.0,0.0
868987,5.7145663501956285,0.2164774394137809,4.5101748178312615,1.0,0.0,0.0,0.0,0.0
956773,2.613930591340275,1.487799127460885,3.117282645669025,1.0,0.0,0.0,1.0,0.0
54091,69.8659492391557,4.504927575278517,0.2084376461229777,1.0,0.0,0.0,1.0,0.0
282346,3.3360177742811867,0.4439018258952922,0.9935355516922229,1.0,1.0,0.0,0.0,0.0
246437,64.18288069308832,0.7914284357394563,1.061104297656623,1.0,0.0,0.0,1.0,0.0
152094,1.1855326763023435,0.3220947415666514,5.511368204694758,0.0,1.0,0.0,1.0,1.0
950864,17.115208098280622,0.7542941314728407,0.8911863384282979,1.0,1.0,0.0,1.0,0.0
132013,5.7328096082460265,0.675123681142528,2.547301497666789,1.0,0.0,0.0,1.0,0.0
914623,60.14826449774235,6.6743062231330175,1.3029372143472129,1.0,1.0,0.0,1.0,0.0
156386,2.9109603974576035,1.479127489771371,0.8435908837533983,1.0,1.0,0.0,1.0,0.0
567709,26.54314710928236,0.4538912777084428,0.8390422296055025,1.0,0.0,0.0,0.0,0.0
537429,44.083846038875336,0.3614229776974261,5.41688443734945,1.0,1.0,0.0,1.0,1.0
817608,19.384487231576145,2.7069789170804275,1.01050380567032,1.0,1.0,0.0,1.0,0.0
984284,36.99675689343599,0.1399729451040232,0.1452839870862824,1.0,1.0,0.0,1.0,0.0
526110,13.952987254139426,0.6881512255455674,1.843156251700837,1.0,0.0,0.0,1.0,0.0
13776,1.4391670378453774,0.0215796385823064,4.0491899977904176,0.0,0.0,1.0,1.0,0.0
844450,53.98862448855952,0.3378547292116302,1.286224432086842,1.0,0.0,0.0,0.0,0.0
912786,45.71019524446668,0.9626939665524196,5.244736323255405,1.0,0.0,0.0,0.0,0.0
333618,11.898920937484272,2.572089066814092,1.0517062941242212,1.0,0.0,0.0,0.0,0.0
784605,9.800535275155536,2.422447224572154,0.9207379623587156,1.0,0.0,0.0,1.0,0.0
514343,0.5889264697393353,0.0830591969573059,0.8797119128864519,0.0,0.0,0.0,1.0,0.0
643509,2.9550022987854265,1.4862101972327797,2.9163682317901456,1.0,1.0,0.0,0.0,0.0
108621,17.463661057322753,0.3058579411705057,2.2814696106214907,1.0,0.0,0.0,0.0,0.0
488089,6.231305074616257,0.208539931413186,2.196434288060834,1.0,0.0,0.0,1.0,0.0
890916,18.737099046107534,0.2457266118228794,0.2839635766914776,1.0,0.0,0.0,0.0,0.0
954914,2.73167683689112,3.53456485920643,0.8035107641518883,1.0,1.0,0.0,1.0,0.0
981135,7.575088887055938,0.0369650477228375,0.5220528532093354,1.0,0.0,0.0,1.0,0.0
393876,9.093447135661576,0.2224681069548261,3.0078563137561347,1.0,0.0,0.0,0.0,0.0
149192,11.701999248434394,14.184354783816138,0.2145285027405392,1.0,0.0,0.0,1.0,0.0
301089,5.83611506706248,2.728576126137984,0.4784347860420402,1.0,0.0,1.0,0.0,0.0
65046,12.53889934562053,5.216149851327213,8.335209726848968,1.0,1.0,0.0,0.0,0.0
251124,20.205234142569072,5.622026938618033,1.297459759204224,1.0,0.0,1.0,1.0,0.0
900601,94.72817486518908,1.0132237076755146,3.447273222476024,1.0,0.0,0.0,0.0,0.0
702418,5.117971330396071,1.6761053357459783,3.921360612838973,1.0,1.0,0.0,1.0,0.0
152708,22.428149427584437,0.2932306642089111,0.1433827023724758,1.0,1.0,0.0,1.0,0.0
878005,3.343605350024206,5.973630506248808,1.2763855705843954,1.0,1.0,0.0,1.0,0.0
85401,9.05713061365596,0.7855966021872274,0.5826402434000834,1.0,0.0,0.0,0.0,0.0
307418,12.25928843617852,1.6558502907947164,1.621322526055106,1.0,0.0,0.0,1.0,0.0
232283,8.099262561740748,2.39487769040842,0.4734577467833377,1.0,0.0,0.0,0.0,0.0
4494,0.6896440389146304,0.3336171566252998,0.695861066927617,0.0,0.0,0.0,0.0,0.0
273996,38.161683251860126,1.736648572546592,1.834286973170164,1.0,1.0,0.0,0.0,0.0
648399,73.76166155631023,0.0318006308280429,0.1061131684362026,1.0,0.0,1.0,0.0,0.0
86427,44.65602091482558,0.4816062510910375,0.8149587393913321,1.0,1.0,0.0,1.0,0.0
270095,34.381267529011524,0.514940141924778,1.5896347086346598,1.0,0.0,0.0,1.0,0.0
715532,192.3725570766719,0.9491325315012332,2.626943863195191,1.0,1.0,0.0,1.0,0.0
222685,15.291512797877925,0.1754657137894968,5.479515647696291,1.0,1.0,0.0,0.0,0.0
489210,171.8757776171559,1.399697057374523,1.7699423818154714,1.0,0.0,0.0,0.0,0.0
26247,49.74652757431296,0.4702402089198355,1.2647313604720416,1.0,0.0,0.0,0.0,0.0
850733,8.46241988512569,1.3985577876716688,3.54094877980408,1.0,0.0,0.0,0.0,0.0
146296,43.68720413324757,1.4754557478363626,2.6865084770238186,1.0,1.0,0.0,1.0,0.0
714989,5.830106767787624,0.0981276701443283,6.035353231348647,1.0,1.0,0.0,1.0,1.0
461958,23.96864633897708,0.2794655915592066,0.7529868767810425,1.0,1.0,0.0,1.0,0.0
67970,31.919872088421144,0.0174528368820242,0.4812390652672226,1.0,0.0,0.0,0.0,0.0
953658,52.646260567966735,0.3331422354609921,6.058787929725029,1.0,0.0,0.0,1.0,1.0
568064,9.424076313760176,3.0486137674595457,1.132497406501293,1.0,1.0,0.0,1.0,0.0
424324,0.1241484595975157,0.9352521142536376,0.8040371423130568,0.0,0.0,0.0,1.0,0.0
854677,12.65677733516959,57.74274475673231,0.1523899422306008,1.0,0.0,0.0,1.0,1.0
445902,42.71804882533727,1.0317647624806798,1.4640885804703845,1.0,1.0,0.0,1.0,0.0
716815,6.964183891268872,1.4501431091687813,1.4646303697362102,1.0,0.0,1.0,0.0,0.0
596474,82.04476796666233,4.242264179478393,5.006435038688978,1.0,0.0,0.0,1.0,1.0
562410,182.10200055064652,10.58395827053435,0.4770264911899578,1.0,0.0,0.0,1.0,1.0
482755,43.46287747448958,2.7241706858329997,1.102702319155064,1.0,0.0,1.0,1.0,0.0
818043,0.4438137470479322,0.2581660810160458,0.6484610841378896,0.0,0.0,0.0,1.0,0.0
19336,18.151378197475253,1.2874627490857404,0.8237205224222424,1.0,0.0,0.0,0.0,0.0
105283,15.05638379902349,3.1113132614537364,1.8503095815599584,1.0,1.0,0.0,1.0,0.0
658892,1.5589147129873084,1.7370406383436552,0.5048155660898628,0.0,1.0,1.0,0.0,0.0
521366,5.466938521694436,1.5892445537633832,5.755144181318243,1.0,1.0,0.0,0.0,0.0
225560,15.273067578831853,10.986270558382616,0.854403447570015,1.0,0.0,1.0,1.0,0.0
277937,9.249176926785571,0.0238075475035044,2.7607898733649834,1.0,0.0,0.0,1.0,0.0
100240,7.656079872995797,0.9765081241688476,0.0881669484818073,1.0,0.0,0.0,1.0,0.0
104217,1.3823455412127532,1.8947131887324085,1.7651348234574735,0.0,0.0,0.0,1.0,0.0
753802,0.906741027410906,1.4560197693457433,0.6132913058689057,0.0,0.0,0.0,0.0,0.0
927396,8.45837003463597,2.261753630001766,1.679295021081453,1.0,0.0,0.0,1.0,0.0
908317,12.600184765015744,0.3749572919082483,1.0545622733567577,1.0,0.0,0.0,1.0,0.0
249937,1.5369419772313286,0.2182706227889762,2.273530342116613,0.0,1.0,0.0,1.0,0.0
393534,19.477720649184512,1.583126119977348,1.589818015934365,1.0,1.0,0.0,0.0,0.0
834607,10.57408320033336,5.125920383752988,2.9224628596394693,1.0,0.0,0.0,1.0,0.0
514518,10.283916595606922,3.0178458867648823,0.7836913236133402,1.0,0.0,0.0,1.0,0.0
